,,,,Marketwise Price & Arrival Report (18-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 18 Mar, 2026","Price on 17 Mar, 2026","Price on 16 Mar, 2026","Arrival on 18 Mar, 2026","Arrival on 17 Mar, 2026","Arrival on 16 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1903.13,1895.24,1857.33,51.20,33.10,24.30
Cereals,Barley(Jau),2150.00,1829.13,1812.32,1791.57,1249.78,1281.50,471.20
Cereals,Jowar(Sorghum),3699.00,2100.00,2371.71,2200.00,0.50,3.50,1.00
Cereals,Maize,2400.00,1583.90,1504.76,1756.63,111.70,196.30,111.50
Cereals,Paddy(Common),2369.00,3671.00,3215.00,-,4500.00,5500.00,-
Cereals,Wheat,2585.00,2308.01,2289.05,2457.00,2493.38,1245.10,1324.90
Fibre Crops,Cotton,7710.00,7393.00,7525.86,7261.73,39.60,2.90,34.40
Oil Seeds,Groundnut,7263.00,6875.00,5811.00,6673.75,200.00,6.50,98.90
Oil Seeds,Mustard,6200.00,6153.53,5940.54,6152.57,30174.00,14720.00,33896.40
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,7500.00,9500.00,11800.00,0.10,0.30,0.50
Oil Seeds,Soyabean,5328.00,5059.47,5170.05,4999.50,136.70,45.50,104.80
Pulses,Bengal Gram(Gram)(Whole),5875.00,5159.81,4945.74,5061.38,1457.50,710.40,329.30
Pulses,Black Gram(Urd Beans)(Whole),7800.00,6069.97,6473.87,5617.50,17.40,55.50,1.20
Pulses,Green Gram(Moong)(Whole),8768.00,5711.72,5828.33,5991.37,88.30,49.60,76.80
Pulses,Lentil(Masur)(Whole),7000.00,6827.30,6759.08,6754.21,38.84,35.80,32.76
Vegetables,Onion,-,793.46,914.24,840.84,2109.45,2096.70,1725.95
Vegetables,Potato,-,630.46,628.41,659.18,179.90,332.10,106.20
Vegetables,Tomato,-,1239.66,1009.25,1001.39,486.20,389.30,71.80

