,,,,Marketwise Price & Arrival Report (15-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 15 Mar, 2026","Price on 14 Mar, 2026","Price on 13 Mar, 2026","Arrival on 15 Mar, 2026","Arrival on 14 Mar, 2026","Arrival on 13 Mar, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2250.00,1860.36,1883.90,18.50,7.00,1.00
Cereals,Barley(Jau),2150.00,1891.30,1983.30,1878.83,79.70,149.00,242.90
Cereals,Jowar(Sorghum),3699.00,2350.00,-,-,1.80,-,-
Cereals,Maize,2400.00,1770.12,1596.62,1458.85,79.40,108.10,213.00
Cereals,Paddy(Common),2369.00,-,3645.00,3563.00,-,7000.00,6800.10
Cereals,Wheat,2585.00,2955.90,2392.29,2349.25,109.60,1129.20,657.60
Fibre Crops,Cotton,7710.00,-,7407.50,7388.47,-,12.20,23.50
Oil Seeds,Mustard,6200.00,6243.20,6346.55,6220.85,5523.90,14053.16,21697.15
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,8900.00,-,17350.00,0.20,-,0.20
Oil Seeds,Soyabean,5328.00,-,5160.59,5069.62,-,44.00,93.00
Pulses,Bengal Gram(Gram)(Whole),5875.00,4983.58,4998.64,4811.29,208.50,205.28,196.90
Pulses,Black Gram(Urd Beans)(Whole),7800.00,-,5785.71,5929.66,-,49.00,34.80
Pulses,Green Gram(Moong)(Whole),8768.00,5900.00,7305.53,7300.16,10.90,50.80,74.35
Pulses,Lentil(Masur)(Whole),7000.00,-,6813.16,6752.94,-,28.50,19.00
Vegetables,Onion,-,666.73,1470.87,941.20,957.90,85.50,1671.60
Vegetables,Potato,-,619.13,747.62,577.57,81.80,55.20,367.00
Vegetables,Tomato,-,955.47,1359.38,1064.03,26.50,16.50,425.40

