,,,,Marketwise Price & Arrival Report (21-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 21 Feb, 2026","Price on 20 Feb, 2026","Price on 19 Feb, 2026","Arrival on 21 Feb, 2026","Arrival on 20 Feb, 2026","Arrival on 19 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1700.00,2170.71,1955.13,6.00,75.25,44.00
Cereals,Barley(Jau),1980.00,2170.80,2288.96,2243.23,10.72,6.66,13.50
Cereals,Jowar(Sorghum),3699.00,-,-,2350.00,-,-,1.00
Cereals,Maize,2400.00,1620.44,1591.44,1546.93,334.84,163.60,233.26
Cereals,Paddy(Common),2369.00,3700.00,3650.00,3814.01,8500.00,10000.00,12010.00
Cereals,Wheat,2425.00,2135.31,2444.12,2456.73,651.76,721.30,796.40
Fibre Crops,Cotton,7710.00,7344.88,7302.09,7236.44,56.80,96.10,191.80
Oil Seeds,Groundnut,7263.00,6282.19,6314.79,6655.88,96.00,116.00,91.80
Oil Seeds,Mustard,5950.00,6024.42,5990.29,6021.60,3817.05,3971.35,4336.15
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,-,8300.00,-,-,0.20,-
Oil Seeds,Soyabean,5328.00,4758.19,4944.11,4793.32,103.04,126.64,129.30
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,6340.00,6250.00,6575.00,0.56,0.88,0.64
Pulses,Bengal Gram(Gram)(Whole),5650.00,5065.44,5324.74,4782.62,57.20,72.20,50.50
Pulses,Black Gram(Urd Beans)(Whole),7800.00,5599.51,6144.50,5956.71,97.50,93.10,16.40
Pulses,Green Gram(Moong)(Whole),8768.00,7144.77,7256.98,7169.39,132.40,284.40,216.40
Pulses,Lentil(Masur)(Whole),6700.00,5380.00,5981.00,5410.00,0.40,11.00,4.80
Vegetables,Onion,-,1265.92,1224.09,1301.12,17.90,150.45,345.50
Vegetables,Potato,-,654.02,697.70,601.95,24.70,165.30,406.50
Vegetables,Tomato,-,1590.11,1230.68,1504.96,9.10,63.40,114.90

