,,,,Marketwise Price & Arrival Report (08-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 08 Feb, 2026","Price on 07 Feb, 2026","Price on 06 Feb, 2026","Arrival on 08 Feb, 2026","Arrival on 07 Feb, 2026","Arrival on 06 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1900.00,2140.75,2012.49,59.00,101.00,69.20
Cereals,Barley(Jau),1980.00,2000.00,2329.95,2164.52,8.00,38.80,3.34
Cereals,Jowar(Sorghum),3699.00,2800.00,3150.00,2031.00,1.20,0.40,1.50
Cereals,Maize,2400.00,1760.81,1600.43,1578.16,29.60,241.74,356.90
Cereals,Paddy(Common),2369.00,-,3655.99,3300.00,-,23500.20,1.10
Cereals,Wheat,2425.00,2495.00,2530.79,2498.02,91.00,1237.00,1641.30
Fibre Crops,Cotton,7710.00,7600.00,7569.67,7682.08,7.40,127.40,292.70
Oil Seeds,Groundnut,7263.00,5300.00,6718.91,6698.47,1.20,153.68,233.80
Oil Seeds,Mustard,5950.00,6865.85,6191.57,6077.06,106.60,1852.62,5919.11
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,-,9601.27,9968.75,-,1.10,0.80
Oil Seeds,Soyabean,5328.00,-,5175.32,5169.01,-,324.40,373.50
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,5619.26,6800.00,-,7.04,6.88
Pulses,Bengal Gram(Gram)(Whole),5650.00,5400.00,5187.78,5292.69,105.00,127.60,206.80
Pulses,Black Gram(Urd Beans)(Whole),7800.00,5300.00,6971.02,5739.50,78.00,148.70,233.70
Pulses,Green Gram(Moong)(Whole),8768.00,7491.40,6689.35,7146.26,58.70,250.30,512.00
Vegetables,Onion,-,1110.63,1368.60,1130.65,194.20,58.75,371.90
Vegetables,Potato,-,691.01,800.23,530.42,211.20,64.50,560.90
Vegetables,Tomato,-,938.77,1589.33,1029.39,43.20,7.50,151.40

