,,,,Marketwise Price & Arrival Report (31-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 31 Jan, 2026","Price on 30 Jan, 2026","Price on 29 Jan, 2026","Arrival on 31 Jan, 2026","Arrival on 30 Jan, 2026","Arrival on 29 Jan, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,1947.39,1961.42,2184.00,6.70,34.60,71.20
Cereals,Barley(Jau),1980.00,2192.52,1566.22,2384.73,3.30,8.88,17.60
Cereals,Jowar(Sorghum),3699.00,-,4600.00,1900.00,-,3.00,2.50
Cereals,Maize,2400.00,1549.28,1562.27,1569.14,259.20,486.40,1283.60
Cereals,Paddy(Common),2369.00,3250.00,3502.00,3311.00,19500.00,29500.00,25500.00
Cereals,Wheat,2425.00,2574.85,2539.72,2607.01,769.86,1192.95,870.96
Fibre Crops,Cotton,7710.00,7747.50,7589.79,7567.72,100.80,293.90,323.80
Oil Seeds,Groundnut,7263.00,6157.04,6228.10,6343.42,298.70,507.60,785.13
Oil Seeds,Mustard,5950.00,6623.97,6596.31,6662.51,576.60,1185.25,920.20
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,-,-,9491.63,-,-,1.90
Oil Seeds,Soyabean,5328.00,4989.12,5197.84,5072.33,242.50,286.94,316.50
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,6300.00,6980.00,6960.00,1.04,5.12,9.84
Pulses,Bengal Gram(Gram)(Whole),5650.00,5454.07,5358.61,5233.23,212.70,193.90,253.50
Pulses,Black Gram(Urd Beans)(Whole),7800.00,7115.22,6737.29,6317.63,197.40,89.40,181.70
Pulses,Green Gram(Moong)(Whole),8768.00,6798.08,7030.35,7078.18,47.50,635.10,767.50
Pulses,Lentil(Masur)(Whole),6700.00,5800.00,-,-,1.00,-,-
Vegetables,Onion,-,911.11,1357.79,1347.91,6.75,169.55,438.50
Vegetables,Potato,-,700.00,520.50,533.73,4.00,233.70,774.70
Vegetables,Tomato,-,2100.00,1161.64,1224.59,2.00,61.40,164.30

