,,,,Marketwise Price & Arrival Report (12-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 12 Feb, 2026","Price on 11 Feb, 2026","Price on 10 Feb, 2026","Arrival on 12 Feb, 2026","Arrival on 11 Feb, 2026","Arrival on 10 Feb, 2026"
Oil Seeds,Copra,12100.00,-,21773.18,20966.87,-,16.18,33.20
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,13800.00,12266.67,-,1.00,3.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,8100.00,8100.00,-,2.00,2.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,-,11666.67,12200.00,-,3.00,5.00
Pulses,Green Gram(Moong)(Whole),8768.00,-,11166.67,11166.67,-,3.00,3.00
Vegetables,Onion,-,2619.02,2614.11,2810.25,271.48,294.24,388.97
Vegetables,Potato,-,2589.11,2602.45,2562.13,145.94,93.79,191.53
Vegetables,Tomato,-,3081.26,2432.25,2796.13,116.00,223.51,325.62

