,,,,Marketwise Price & Arrival Report (23-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 23 Jan, 2026","Price on 22 Jan, 2026","Price on 21 Jan, 2026","Arrival on 23 Jan, 2026","Arrival on 22 Jan, 2026","Arrival on 21 Jan, 2026"
Oil Seeds,Copra,12100.00,19775.86,19986.84,20038.38,2.90,15.20,17.98
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,11366.67,11433.33,11433.33,3.00,3.00,3.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,7800.00,8200.00,8200.00,1.00,2.00,2.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,11700.00,11920.00,11920.00,4.00,5.00,5.00
Pulses,Green Gram(Moong)(Whole),8768.00,11950.00,11133.33,11133.33,2.00,3.00,3.00
Vegetables,Onion,-,3544.28,3461.90,3657.40,376.58,399.08,353.36
Vegetables,Potato,-,3496.91,3369.49,3398.90,187.20,203.29,3200.77
Vegetables,Tomato,-,3283.77,3232.57,3251.32,305.26,336.08,327.50

