,,,,Marketwise Price & Arrival Report (26-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 26 Feb, 2026","Price on 25 Feb, 2026","Price on 24 Feb, 2026","Arrival on 26 Feb, 2026","Arrival on 25 Feb, 2026","Arrival on 24 Feb, 2026"
Oil Seeds,Copra,12100.00,17754.90,17797.65,19377.02,10.20,10.22,3.22
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,11000.00,11700.00,11700.00,2.00,3.00,3.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,7900.00,8250.00,8250.00,1.00,2.00,2.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,12200.00,12140.00,12140.00,3.00,5.00,5.00
Pulses,Green Gram(Moong)(Whole),8768.00,10300.00,11733.33,11733.33,1.00,3.00,3.00
Vegetables,Onion,-,2634.57,2614.94,2363.84,380.42,110.12,406.46
Vegetables,Potato,-,3128.19,2945.72,2999.67,207.16,61.87,215.47
Vegetables,Tomato,-,2334.70,1823.46,3577.09,357.14,258.45,195.07

