,,,,Marketwise Price & Arrival Report (08-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 08 Mar, 2026","Price on 07 Mar, 2026","Price on 06 Mar, 2026","Arrival on 08 Mar, 2026","Arrival on 07 Mar, 2026","Arrival on 06 Mar, 2026"
Oil Seeds,Copra,12100.00,15900.00,14506.06,15637.25,0.03,3.30,10.20
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,11600.00,11600.00,-,3.00,3.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,7600.00,7500.00,-,1.00,2.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,-,12500.00,12200.00,-,4.00,5.00
Pulses,Green Gram(Moong)(Whole),8768.00,-,12500.00,11733.33,-,2.00,3.00
Vegetables,Onion,-,2555.99,3045.22,2713.99,21.04,227.96,371.06
Vegetables,Potato,-,2885.68,3095.12,3277.75,8.38,65.99,181.19
Vegetables,Tomato,-,2627.82,2040.30,2377.47,7.37,179.99,312.88

