,,,,Marketwise Price & Arrival Report (17-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 17 Feb, 2026","Price on 16 Feb, 2026","Price on 15 Feb, 2026","Arrival on 17 Feb, 2026","Arrival on 16 Feb, 2026","Arrival on 15 Feb, 2026"
Oil Seeds,Copra,12100.00,21558.82,21681.32,-,15.30,18.20,-
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,11600.00,12033.33,-,3.00,3.00,-
Pulses,Bengal Gram(Gram)(Whole),5650.00,7750.00,8050.00,-,2.00,2.00,-
Pulses,Black Gram(Urd Beans)(Whole),7800.00,12080.00,12140.00,-,5.00,5.00,-
Pulses,Green Gram(Moong)(Whole),8768.00,11166.67,11233.33,-,3.00,3.00,-
Vegetables,Onion,-,3405.70,2647.61,3177.76,3775.07,400.46,184.84
Vegetables,Potato,-,3206.07,2747.80,2737.04,187.75,196.77,47.84
Vegetables,Tomato,-,3216.34,2839.59,2279.21,306.64,324.27,171.17

