,,,,Marketwise Price & Arrival Report (31-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 31 Jan, 2026","Price on 30 Jan, 2026","Price on 29 Jan, 2026","Arrival on 31 Jan, 2026","Arrival on 30 Jan, 2026","Arrival on 29 Jan, 2026"
Oil Seeds,Copra,12100.00,19968.75,19975.31,20168.55,3.20,8.10,14.18
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,11700.00,12033.33,12366.67,3.00,3.00,3.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,8600.00,8250.00,8250.00,1.00,2.00,2.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,12225.00,12080.00,12000.00,4.00,5.00,5.00
Pulses,Green Gram(Moong)(Whole),8768.00,11600.00,11166.67,11233.33,2.00,3.00,3.00
Vegetables,Onion,-,2703.45,2850.51,3549.86,236.24,210.71,304.46
Vegetables,Potato,-,2603.67,3371.61,3025.39,135.92,147.49,107.78
Vegetables,Tomato,-,2584.17,3783.00,2548.75,313.17,170.73,233.50

