,,,,Marketwise Price & Arrival Report (15-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 15 Feb, 2026","Price on 14 Feb, 2026","Price on 13 Feb, 2026","Arrival on 15 Feb, 2026","Arrival on 14 Feb, 2026","Arrival on 13 Feb, 2026"
Oil Seeds,Copra,12100.00,-,20729.73,21508.93,-,11.10,11.20
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,12366.67,12366.67,-,3.00,3.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,8200.00,8050.00,-,1.00,2.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,-,12525.00,12140.00,-,4.00,5.00
Pulses,Green Gram(Moong)(Whole),8768.00,-,11700.00,11233.33,-,2.00,3.00
Vegetables,Onion,-,3177.76,2612.33,2856.77,184.84,174.58,298.12
Vegetables,Potato,-,2737.04,2579.55,2759.88,47.84,136.58,93.79
Vegetables,Tomato,-,2279.21,3664.80,2329.94,171.17,135.50,230.87

