,,,,Marketwise Price & Arrival Report (13-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 13 Feb, 2026","Price on 12 Feb, 2026","Price on 11 Feb, 2026","Arrival on 13 Feb, 2026","Arrival on 12 Feb, 2026","Arrival on 11 Feb, 2026"
Oil Seeds,Copra,12100.00,21508.93,-,21773.18,11.20,-,16.18
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,12366.67,-,13800.00,3.00,-,1.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,8050.00,-,8100.00,2.00,-,2.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,12140.00,-,11666.67,5.00,-,3.00
Pulses,Green Gram(Moong)(Whole),8768.00,11233.33,-,11166.67,3.00,-,3.00
Vegetables,Onion,-,2856.77,2619.02,2614.11,298.12,271.48,294.24
Vegetables,Potato,-,2759.88,2589.11,2602.45,93.79,145.94,93.79
Vegetables,Tomato,-,2329.94,3081.26,2432.25,230.87,116.00,223.51

