,,,,Marketwise Price & Arrival Report (16-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 16 Feb, 2026","Price on 15 Feb, 2026","Price on 14 Feb, 2026","Arrival on 16 Feb, 2026","Arrival on 15 Feb, 2026","Arrival on 14 Feb, 2026"
Oil Seeds,Copra,12100.00,21681.32,-,20729.73,18.20,-,11.10
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,12033.33,-,12366.67,3.00,-,3.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,8050.00,-,8200.00,2.00,-,1.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,12140.00,-,12525.00,5.00,-,4.00
Pulses,Green Gram(Moong)(Whole),8768.00,11233.33,-,11700.00,3.00,-,2.00
Vegetables,Onion,-,2647.61,3177.76,2612.33,400.46,184.84,174.58
Vegetables,Potato,-,2747.80,2737.04,2579.55,196.77,47.84,136.58
Vegetables,Tomato,-,2839.59,2279.21,3664.80,324.27,171.17,135.50

