,,,,Marketwise Price & Arrival Report (21-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 21 Jan, 2026","Price on 20 Jan, 2026","Price on 19 Jan, 2026","Arrival on 21 Jan, 2026","Arrival on 20 Jan, 2026","Arrival on 19 Jan, 2026"
Oil Seeds,Copra,12100.00,20038.38,19217.53,20051.74,17.98,3.08,18.07
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,11433.33,11766.67,12100.00,3.00,3.00,3.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,8200.00,8200.00,8100.00,2.00,2.00,2.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,11920.00,11720.00,11660.00,5.00,5.00,5.00
Pulses,Green Gram(Moong)(Whole),8768.00,11133.33,11133.33,11466.67,3.00,3.00,3.00
Vegetables,Onion,-,3657.40,2876.47,3073.56,353.36,180.38,228.94
Vegetables,Potato,-,3398.90,3279.16,3283.27,3200.77,151.31,188.72
Vegetables,Tomato,-,3251.32,3245.58,3456.99,327.50,314.59,335.83

