,,,,Marketwise Price & Arrival Report (05-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 05 Mar, 2026","Price on 04 Mar, 2026","Price on 03 Mar, 2026","Arrival on 05 Mar, 2026","Arrival on 04 Mar, 2026","Arrival on 03 Mar, 2026"
Oil Seeds,Copra,12100.00,15848.68,16156.22,17377.08,15.20,23.30,19.20
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,11866.67,11866.67,11866.67,3.00,3.00,3.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,7700.00,7950.00,7950.00,2.00,2.00,2.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,12140.00,12060.00,12060.00,5.00,5.00,5.00
Pulses,Green Gram(Moong)(Whole),8768.00,11633.33,11666.67,11666.67,3.00,3.00,3.00
Vegetables,Onion,-,2337.38,2391.27,2320.78,377.09,303.15,277.25
Vegetables,Potato,-,3013.64,2607.61,2432.83,191.11,111.48,74.66
Vegetables,Tomato,-,2364.95,1787.67,1781.31,321.46,233.00,212.25

