state,commodity_group,commodity,price_date,price,source_date
Himachal Pradesh,Vegetables,Onion,2026-01-30,2298.07,2026-02-01
Himachal Pradesh,Vegetables,Onion,2026-01-29,2325.87,2026-02-01
Himachal Pradesh,Vegetables,Onion,2026-01-28,2282.76,2026-02-01
Himachal Pradesh,Vegetables,Potato,2026-01-30,954.23,2026-02-01
Himachal Pradesh,Vegetables,Potato,2026-01-29,939.4,2026-02-01
Himachal Pradesh,Vegetables,Potato,2026-01-28,765.31,2026-02-01
Himachal Pradesh,Vegetables,Tomato,2026-01-30,2831.35,2026-02-01
Himachal Pradesh,Vegetables,Tomato,2026-01-29,2750.92,2026-02-01
Himachal Pradesh,Vegetables,Tomato,2026-01-28,3014.3,2026-02-01
