state,commodity_group,commodity,district,market,price_date,price,price_type,model_used,confidence_score,base_last_price,trend_used,prediction_run_date
Kerala,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-14,12952.5,predicted,hybrid_ma,MEDIUM,12366.67,-1433.33,2026-02-15
Kerala,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-15,13083.33,predicted,hybrid_ma,MEDIUM,12366.67,-1433.33,2026-02-15
Kerala,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-16,13214.17,predicted,hybrid_ma,MEDIUM,12366.67,-1433.33,2026-02-15
Kerala,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-14,7994.25,predicted,hybrid_ma,MEDIUM,8050.0,-50.0,2026-02-15
Kerala,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-15,8075.0,predicted,hybrid_ma,MEDIUM,8050.0,-50.0,2026-02-15
Kerala,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-16,8155.75,predicted,hybrid_ma,MEDIUM,8050.0,-50.0,2026-02-15
Kerala,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-14,11784.3,predicted,hybrid_ma,MEDIUM,12140.0,473.3299999999999,2026-02-15
Kerala,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-15,11903.33,predicted,hybrid_ma,MEDIUM,12140.0,473.3299999999999,2026-02-15
Kerala,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-16,12022.37,predicted,hybrid_ma,MEDIUM,12140.0,473.3299999999999,2026-02-15
Kerala,Oil Seeds,Copra,,,2026-02-14,21424.64,predicted,hybrid_ma,MEDIUM,21508.93,-264.25,2026-02-15
Kerala,Oil Seeds,Copra,,,2026-02-15,21641.06,predicted,hybrid_ma,MEDIUM,21508.93,-264.25,2026-02-15
Kerala,Oil Seeds,Copra,,,2026-02-16,21857.47,predicted,hybrid_ma,MEDIUM,21508.93,-264.25,2026-02-15
Kerala,Pulses,Green Gram(Moong)(Whole),,,2026-02-14,11088.0,predicted,hybrid_ma,MEDIUM,11233.33,66.65999999999985,2026-02-15
Kerala,Pulses,Green Gram(Moong)(Whole),,,2026-02-15,11200.0,predicted,hybrid_ma,MEDIUM,11233.33,66.65999999999985,2026-02-15
Kerala,Pulses,Green Gram(Moong)(Whole),,,2026-02-16,11312.0,predicted,hybrid_ma,MEDIUM,11233.33,66.65999999999985,2026-02-15
Kerala,Vegetables,Onion,,,2026-02-14,2999.42,predicted,hybrid_trend,HIGH,2856.77,237.75,2026-02-15
Kerala,Vegetables,Onion,,,2026-02-15,3094.52,predicted,hybrid_trend,HIGH,2856.77,237.75,2026-02-15
Kerala,Vegetables,Onion,,,2026-02-16,3189.62,predicted,hybrid_trend,HIGH,2856.77,237.75,2026-02-15
Kerala,Vegetables,Potato,,,2026-02-14,2862.34,predicted,hybrid_trend,HIGH,2759.88,170.76999999999998,2026-02-15
Kerala,Vegetables,Potato,,,2026-02-15,2930.65,predicted,hybrid_trend,HIGH,2759.88,170.76999999999998,2026-02-15
Kerala,Vegetables,Potato,,,2026-02-16,2998.96,predicted,hybrid_trend,HIGH,2759.88,170.76999999999998,2026-02-15
Kerala,Vegetables,Tomato,,,2026-02-14,1879.15,predicted,hybrid_trend,HIGH,2329.94,-751.3200000000002,2026-02-15
Kerala,Vegetables,Tomato,,,2026-02-15,1578.62,predicted,hybrid_trend,HIGH,2329.94,-751.3200000000002,2026-02-15
Kerala,Vegetables,Tomato,,,2026-02-16,1278.09,predicted,hybrid_trend,HIGH,2329.94,-751.3200000000002,2026-02-15
