state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Himachal Pradesh,Onion,Vegetables,,,2026-03-17,1821.87,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-16,2026-03-18,1888.67,-111.32999999999993,2026-03-17,1821.87,predicted
Himachal Pradesh,Onion,Vegetables,,,2026-03-18,1777.34,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-16,2026-03-18,1888.67,-111.32999999999993,2026-03-18,1777.34,predicted
Himachal Pradesh,Onion,Vegetables,,,2026-03-19,1732.81,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-16,2026-03-18,1888.67,-111.32999999999993,2026-03-19,1732.81,predicted
Himachal Pradesh,Potato,Vegetables,,,2026-03-17,670.42,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-16,2026-03-18,852.2,-302.97,2026-03-17,670.42,predicted
Himachal Pradesh,Potato,Vegetables,,,2026-03-18,549.23,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-16,2026-03-18,852.2,-302.97,2026-03-18,549.23,predicted
Himachal Pradesh,Potato,Vegetables,,,2026-03-19,428.04,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-16,2026-03-18,852.2,-302.97,2026-03-19,428.04,predicted
Himachal Pradesh,Tomato,Vegetables,,,2026-03-17,1917.21,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-16,2026-03-18,2149.39,-386.97000000000025,2026-03-17,1917.21,predicted
Himachal Pradesh,Tomato,Vegetables,,,2026-03-18,1762.42,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-16,2026-03-18,2149.39,-386.97000000000025,2026-03-18,1762.42,predicted
Himachal Pradesh,Tomato,Vegetables,,,2026-03-19,1607.63,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-16,2026-03-18,2149.39,-386.97000000000025,2026-03-19,1607.63,predicted
