state,commodity_group,commodity,predicted_date,predicted_price,confidence_score,model_used
Himachal Pradesh,Vegetables,Onion,2026-01-27,2082.08,0.85,ARIMA
Himachal Pradesh,Vegetables,Onion,2026-01-28,2457.45,0.85,ARIMA
Himachal Pradesh,Vegetables,Onion,2026-01-29,2082.15,0.85,ARIMA
Himachal Pradesh,Vegetables,Potato,2026-01-27,1103.52,0.85,ARIMA
Himachal Pradesh,Vegetables,Potato,2026-01-28,900.01,0.85,ARIMA
Himachal Pradesh,Vegetables,Potato,2026-01-29,1103.51,0.85,ARIMA
Himachal Pradesh,Vegetables,Tomato,2026-01-27,3166.17,0.85,ARIMA
Himachal Pradesh,Vegetables,Tomato,2026-01-28,3157.24,0.85,ARIMA
Himachal Pradesh,Vegetables,Tomato,2026-01-29,3158.62,0.85,ARIMA
