state,commodity_group,commodity,source_date,price_date,price,is_predicted,model_used,confidence_score,predicted_date,predicted_price
Maharashtra,Cereals,Bajra(Pearl Millet/Cumbu),2026-01-30,2026-01-28,3773.22,False,,,,
Maharashtra,Cereals,Bajra(Pearl Millet/Cumbu),2026-01-30,2026-01-27,3715.46,False,,,,
Maharashtra,Cereals,Bajra(Pearl Millet/Cumbu),2026-01-30,2026-01-26,3113.75,False,,,,
Maharashtra,Cereals,Jowar(Sorghum),2026-01-30,2026-01-28,5879.38,False,,,,
Maharashtra,Cereals,Jowar(Sorghum),2026-01-30,2026-01-27,5370.89,False,,,,
Maharashtra,Cereals,Jowar(Sorghum),2026-01-30,2026-01-26,3900.0,False,,,,
Maharashtra,Cereals,Maize,2026-01-30,2026-01-28,3020.07,False,,,,
Maharashtra,Cereals,Maize,2026-01-30,2026-01-27,3237.61,False,,,,
Maharashtra,Cereals,Paddy(Common),2026-01-30,2026-01-28,2688.18,False,,,,
Maharashtra,Cereals,Paddy(Common),2026-01-30,2026-01-27,2663.78,False,,,,
Maharashtra,Cereals,Paddy(Common),2026-01-30,2026-01-26,2700.0,False,,,,
Maharashtra,Cereals,Ragi(Finger Millet),2026-01-30,2026-01-28,5150.0,False,,,,
Maharashtra,Cereals,Ragi(Finger Millet),2026-01-30,2026-01-27,5200.0,False,,,,
Maharashtra,Cereals,Wheat,2026-01-30,2026-01-28,3485.77,False,,,,
Maharashtra,Cereals,Wheat,2026-01-30,2026-01-27,2940.45,False,,,,
Maharashtra,Cereals,Wheat,2026-01-30,2026-01-26,2739.29,False,,,,
Maharashtra,Fibre Crops,Cotton,2026-01-30,2026-01-28,7986.74,False,,,,
Maharashtra,Fibre Crops,Cotton,2026-01-30,2026-01-27,8028.65,False,,,,
Maharashtra,Fibre Crops,Cotton,2026-01-30,2026-01-26,7900.0,False,,,,
Maharashtra,Oil Seeds,Groundnut,2026-01-30,2026-01-28,8102.0,False,,,,
Maharashtra,Oil Seeds,Groundnut,2026-01-30,2026-01-27,7901.0,False,,,,
