state,commodity_group,commodity,district,market,price_date,price,price_type,model_used,confidence_score,base_last_price,trend_used,rmse,mae,mape,prediction_run_date
Maharashtra,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-15,8131.82,predicted,hybrid_trend,LOW,8129.52,3.8400000000001455,,,,2026-02-16
Maharashtra,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-16,8133.36,predicted,hybrid_trend,LOW,8129.52,3.8400000000001455,,,,2026-02-16
Maharashtra,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-17,8134.9,predicted,hybrid_trend,LOW,8129.52,3.8400000000001455,,,,2026-02-16
Maharashtra,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-15,3811.28,predicted,hybrid_trend,LOW,3732.62,131.0999999999999,,,,2026-02-16
Maharashtra,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-16,3863.72,predicted,hybrid_trend,LOW,3732.62,131.0999999999999,,,,2026-02-16
Maharashtra,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-17,3916.16,predicted,hybrid_trend,LOW,3732.62,131.0999999999999,,,,2026-02-16
Maharashtra,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-15,6532.76,predicted,hybrid_trend,LOW,6750.0,-362.0699999999997,,,,2026-02-16
Maharashtra,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-16,6387.93,predicted,hybrid_trend,LOW,6750.0,-362.0699999999997,,,,2026-02-16
Maharashtra,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-17,6243.1,predicted,hybrid_trend,LOW,6750.0,-362.0699999999997,,,,2026-02-16
Maharashtra,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-15,8649.76,predicted,hybrid_trend,LOW,8900.0,-417.0699999999997,,,,2026-02-16
Maharashtra,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-16,8482.93,predicted,hybrid_trend,LOW,8900.0,-417.0699999999997,,,,2026-02-16
Maharashtra,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-17,8316.1,predicted,hybrid_trend,LOW,8900.0,-417.0699999999997,,,,2026-02-16
