state,commodity_group,commodity,district,market,price_date,price,price_type,model_used,confidence_score,base_last_price,trend_used,rmse,mae,mape,prediction_run_date
Goa,Vegetables,Onion,,,2026-02-13,1200.0,predicted,fallback_copy,LOW,1200.0,0.0,,,,2026-02-16
Goa,Vegetables,Onion,,,2026-02-14,1200.0,predicted,fallback_copy,LOW,1200.0,0.0,,,,2026-02-16
Goa,Vegetables,Onion,,,2026-02-15,1200.0,predicted,fallback_copy,LOW,1200.0,0.0,,,,2026-02-16
Goa,Vegetables,Potato,,,2026-02-13,1200.0,predicted,fallback_copy,LOW,1200.0,0.0,,,,2026-02-16
Goa,Vegetables,Potato,,,2026-02-14,1200.0,predicted,fallback_copy,LOW,1200.0,0.0,,,,2026-02-16
Goa,Vegetables,Potato,,,2026-02-15,1200.0,predicted,fallback_copy,LOW,1200.0,0.0,,,,2026-02-16
