state,commodity_group,commodity,source_date,price_date,price,is_predicted,model_used,confidence_score,predicted_date,predicted_price
Goa,Vegetables,Onion,2026-01-30,2026-01-28,1400.0,False,,,,
Goa,Vegetables,Onion,2026-01-30,2026-01-26,1500.0,False,,,,
Goa,Vegetables,Potato,2026-01-30,2026-01-28,1200.0,False,,,,
Goa,Vegetables,Potato,2026-01-30,2026-01-26,1500.0,False,,,,
Goa,,Onion,,,,True,HYBRID_MODEL,,2026-01-29,1435.5
Goa,,Onion,,,,True,HYBRID_MODEL,,2026-01-30,1450.0
Goa,,Onion,,,,True,HYBRID_MODEL,,2026-01-31,1464.5
Goa,,Potato,,,,True,HYBRID_MODEL,,2026-01-29,1336.5
Goa,,Potato,,,,True,HYBRID_MODEL,,2026-01-30,1350.0
Goa,,Potato,,,,True,HYBRID_MODEL,,2026-01-31,1363.5
