state,commodity_group,commodity,price_date,price,source_date
Kerala,Oil Seeds,Copra,2026-01-29,20168.55,2026-01-31
Kerala,Oil Seeds,Copra,2026-01-28,19707.32,2026-01-31
Kerala,Oil Seeds,Copra,2026-01-27,20054.89,2026-01-31
Kerala,Pulses,Arhar(Tur/Red Gram)(Whole),2026-01-29,12366.67,2026-01-31
Kerala,Pulses,Arhar(Tur/Red Gram)(Whole),2026-01-28,13100.0,2026-01-31
Kerala,Pulses,Arhar(Tur/Red Gram)(Whole),2026-01-27,12366.67,2026-01-31
Kerala,Pulses,Bengal Gram(Gram)(Whole),2026-01-29,8250.0,2026-01-31
Kerala,Pulses,Bengal Gram(Gram)(Whole),2026-01-28,8250.0,2026-01-31
Kerala,Pulses,Bengal Gram(Gram)(Whole),2026-01-27,8250.0,2026-01-31
Kerala,Pulses,Black Gram(Urd Beans)(Whole),2026-01-29,12000.0,2026-01-31
Kerala,Pulses,Black Gram(Urd Beans)(Whole),2026-01-28,11700.0,2026-01-31
Kerala,Pulses,Black Gram(Urd Beans)(Whole),2026-01-27,11880.0,2026-01-31
Kerala,Pulses,Green Gram(Moong)(Whole),2026-01-29,11233.33,2026-01-31
Kerala,Pulses,Green Gram(Moong)(Whole),2026-01-28,11233.33,2026-01-31
Kerala,Pulses,Green Gram(Moong)(Whole),2026-01-27,11233.33,2026-01-31
Kerala,Vegetables,Onion,2026-01-29,3549.86,2026-01-31
Kerala,Vegetables,Onion,2026-01-28,3298.75,2026-01-31
Kerala,Vegetables,Onion,2026-01-27,3425.05,2026-01-31
Kerala,Vegetables,Potato,2026-01-29,3025.39,2026-01-31
Kerala,Vegetables,Potato,2026-01-28,2758.76,2026-01-31
Kerala,Vegetables,Potato,2026-01-27,3459.56,2026-01-31
Kerala,Vegetables,Tomato,2026-01-29,2548.75,2026-01-31
Kerala,Vegetables,Tomato,2026-01-28,3340.11,2026-01-31
Kerala,Vegetables,Tomato,2026-01-27,3696.3,2026-01-31
