state,commodity_group,commodity,price_date,price,source_date,price_type
Kerala,Oil Seeds,Copra,2026-02-20,20083.33,2026-02-22,Actual
Kerala,Oil Seeds,Copra,2026-02-19,20008.2,2026-02-22,Actual
Kerala,Oil Seeds,Copra,2026-02-18,19913.58,2026-02-22,Actual
Kerala,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-20,11900.0,2026-02-22,Actual
Kerala,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-19,11600.0,2026-02-22,Actual
Kerala,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-18,12800.0,2026-02-22,Actual
Kerala,Pulses,Bengal Gram(Gram)(Whole),2026-02-20,8050.0,2026-02-22,Actual
Kerala,Pulses,Bengal Gram(Gram)(Whole),2026-02-19,7750.0,2026-02-22,Actual
Kerala,Pulses,Bengal Gram(Gram)(Whole),2026-02-18,7750.0,2026-02-22,Actual
Kerala,Pulses,Black Gram(Urd Beans)(Whole),2026-02-20,11880.0,2026-02-22,Actual
Kerala,Pulses,Black Gram(Urd Beans)(Whole),2026-02-19,11880.0,2026-02-22,Actual
Kerala,Pulses,Black Gram(Urd Beans)(Whole),2026-02-18,11466.67,2026-02-22,Actual
Kerala,Pulses,Green Gram(Moong)(Whole),2026-02-20,11566.67,2026-02-22,Actual
Kerala,Pulses,Green Gram(Moong)(Whole),2026-02-19,11166.67,2026-02-22,Actual
Kerala,Pulses,Green Gram(Moong)(Whole),2026-02-18,11166.67,2026-02-22,Actual
Kerala,Vegetables,Onion,2026-02-20,2544.25,2026-02-22,Actual
Kerala,Vegetables,Onion,2026-02-19,2717.95,2026-02-22,Actual
Kerala,Vegetables,Onion,2026-02-18,2531.87,2026-02-22,Actual
Kerala,Vegetables,Potato,2026-02-20,3181.48,2026-02-22,Actual
Kerala,Vegetables,Potato,2026-02-19,3783.56,2026-02-22,Actual
Kerala,Vegetables,Potato,2026-02-18,3013.37,2026-02-22,Actual
Kerala,Vegetables,Tomato,2026-02-20,3202.47,2026-02-22,Actual
Kerala,Vegetables,Tomato,2026-02-19,3340.8,2026-02-22,Actual
Kerala,Vegetables,Tomato,2026-02-18,3323.51,2026-02-22,Actual
